Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core 0 Clock (perf #1) [MHz]","Core 1 Clock (perf #1) [MHz]","Core 2 Clock (perf #1) [MHz]","Core 3 Clock (perf #1) [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","PCIe Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","iGPU VID [V]","IA Voltage Offset [V]","GT (Slice) Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Package C7 Residency [%]","Package C8 Residency [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
10.2.2021,15:8:11.511,8862,13354,39.8,6427,5549,53.6,3.2,1.015,0.942,1.010,0.900,0.848,0.688,2893.6,2494.5,2893.6,2195.2,99.8,2294.9,99.8,984.5,855.8,1381.3,1099.0,1156.1,1066.2,1233.7,993.1,1096.2,35.8,34.3,45.8,39.6,39.6,41.9,41.2,34.3,45.8,39.1,100.0,29.0,25.0,29.0,22.0,23.0,84,69,77,66,16,31,23,34,84,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,64,0.795,0.000,0.000,0.000,0.000,15.698,12.544,0.395,0.634,1.252,19.000,40.000,0.856,399.1,24.5,26.1,0.0,0.0,0.0,0.0,340,0,0.0,0.0,0.0,0.0,0.0,37.8,32.3,47.9,39.0,41.8,38.2,43.8,36.5,17.9,7.3,25.4,26.7,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,43,99.0,No,No,2336,1520,100.0,2.5,100.0,37.502,0.067,57439,60572,11.804,13.479,35.1,0.0,60,9249,377,26.581,3.268,0,
10.2.2021,15:8:13.543,8838,13378,39.7,6424,5552,53.6,3.2,1.122,0.717,1.140,1.027,1.041,0.908,3492.3,1297.1,3592.1,2993.4,99.8,3392.5,99.8,400.0,486.0,651.8,643.5,867.0,760.9,509.6,383.1,587.7,15.2,18.3,20.6,20.6,25.1,24.4,15.2,11.4,25.1,18.9,100.0,35.0,13.0,36.0,30.0,34.0,69,60,75,62,31,40,25,38,75,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,62,0.000,0.000,0.000,0.000,0.000,11.311,9.188,0.121,0.407,0.954,19.000,40.000,0.636,0.0,5.5,8.3,0.0,0.0,0.0,0.0,337,0,0.0,0.0,0.0,0.0,0.0,14.2,16.2,21.5,20.7,27.5,24.2,18.2,13.6,61.8,38.9,28.7,57.8,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,42,99.0,No,No,2336,1520,0.4,3.3,3.7,1.518,0.173,57442,60572,11.902,13.479,35.1,0.0,60,9249,377,7.208,4.298,0,
10.2.2021,15:8:15.614,8830,13386,39.7,6419,5557,53.6,3.2,0.645,1.070,0.955,0.947,0.971,0.688,598.5,3291.9,2493.9,2493.9,99.8,3092.4,99.8,308.7,310.3,748.9,700.2,507.4,808.7,745.2,439.1,571.1,11.4,8.3,26.7,22.9,17.5,27.4,25.1,16.7,27.4,19.5,100.0,6.0,33.0,25.0,25.0,31.0,70,77,64,62,30,23,36,38,76,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,59,0.000,0.000,0.000,0.000,0.000,11.569,9.299,0.080,0.414,0.997,19.000,40.000,0.775,0.0,4.2,5.3,0.0,0.0,0.0,0.0,335,0,0.0,0.0,0.0,0.0,0.0,11.8,10.4,24.0,21.6,16.9,25.1,24.2,14.5,75.2,40.4,37.9,42.4,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,43,99.0,No,No,2336,1520,0.6,3.9,4.5,0.015,0.601,57442,60573,11.837,13.490,35.1,0.0,60,9249,377,8.444,5.833,0,
10.2.2021,15:8:17.666,8809,13407,39.6,6407,5569,53.4,3.2,0.985,0.972,0.995,1.022,0.971,0.906,2694.1,2694.1,2793.8,2993.4,99.8,3093.2,99.8,628.7,586.9,1193.7,885.1,791.1,725.2,781.7,716.0,788.5,28.0,19.6,39.3,25.0,28.7,25.7,28.7,27.2,39.3,27.8,100.0,27.0,27.0,28.0,30.0,31.0,76,76,75,80,24,24,25,20,76,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,64,0.000,0.000,0.000,0.000,0.000,13.620,11.083,0.152,0.529,1.083,19.000,40.000,0.769,0.0,5.4,8.8,0.0,0.0,0.0,0.0,314,0,0.0,0.0,0.0,0.0,0.0,24.0,20.8,38.9,29.2,27.6,24.7,27.5,24.8,40.5,12.9,35.4,32.8,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,43,99.0,No,No,2336,1520,8.7,13.0,21.7,2.490,1.043,57447,60575,11.802,13.490,35.1,0.0,60,9249,377,44.622,7.048,0,
10.2.2021,15:8:19.709,8814,13402,39.6,6408,5568,53.5,3.2,0.727,1.135,0.955,1.132,0.971,0.688,1297.1,3592.1,2494.5,3592.1,99.8,3093.2,99.8,345.3,376.2,609.0,743.5,661.1,636.4,508.0,612.1,561.5,12.8,10.6,19.6,21.2,19.6,19.6,18.1,18.1,21.2,17.4,100.0,13.0,36.0,25.0,36.0,31.0,63,70,60,79,37,30,40,21,82,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,60,0.000,0.000,0.000,0.000,0.000,11.185,9.122,0.028,0.383,0.942,19.000,40.000,0.709,0.0,4.8,1.8,0.0,0.0,0.0,0.0,289,0,0.0,0.0,0.0,0.0,0.0,12.2,13.0,19.8,23.2,21.0,19.9,17.1,19.2,61.5,41.7,39.8,49.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,42,99.0,No,No,2336,1520,1.3,2.5,3.8,0.090,0.255,57447,60576,11.877,13.502,35.1,0.0,60,9249,377,3.576,1.902,0,
10.2.2021,15:8:21.777,8791,13425,39.5,6387,5589,53.3,3.2,1.063,1.002,1.027,1.022,0.971,0.688,3193.0,2893.6,2993.4,2993.4,99.8,3093.2,99.8,538.9,552.8,905.5,669.6,1174.5,841.3,580.3,620.3,735.4,19.0,16.0,28.2,20.6,35.8,24.4,20.6,23.6,35.8,23.5,100.0,32.0,29.0,30.0,30.0,31.0,75,83,71,74,25,17,29,26,83,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,63,0.000,0.000,0.000,0.000,0.000,13.137,10.730,0.111,0.481,1.048,19.000,40.000,0.764,0.0,4.3,7.4,0.0,0.0,0.0,0.0,293,0,0.0,0.0,0.0,0.0,0.0,20.2,19.5,31.0,22.3,37.7,26.9,20.6,21.7,56.7,29.4,15.7,47.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,44,99.0,No,No,2336,1520,100.0,8.2,100.0,20.030,0.400,57486,60577,11.657,13.502,35.1,0.0,60,9250,377,258.835,14.325,0,
10.2.2021,15:8:23.834,8894,13322,40.0,6450,5526,53.8,3.2,1.045,0.922,0.975,0.975,0.893,0.728,3092.4,2394.1,2693.4,2693.4,99.8,2593.7,99.8,1035.2,880.8,1353.8,1064.7,1425.7,1273.6,1320.7,1282.3,1204.6,41.9,32.8,44.2,43.5,54.9,42.7,48.8,45.8,54.9,44.3,100.0,31.0,24.0,27.0,27.0,26.0,84,79,79,80,16,21,21,20,84,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,65,0.782,0.000,0.000,0.000,0.000,17.199,13.948,0.228,0.815,1.309,19.000,40.000,0.892,349.1,30.3,17.2,0.0,0.0,0.0,0.0,330,0,0.0,0.0,0.0,0.0,0.0,42.1,34.2,49.2,39.3,51.2,45.2,47.0,45.2,6.7,0.0,0.4,0.9,1197.1,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,44,99.0,No,No,2336,1520,22.1,8.2,30.3,3.410,0.382,57493,60578,11.631,13.514,35.2,0.0,60,9252,377,985.207,72.728,0,
10.2.2021,15:8:25.886,8993,13223,40.4,6523,5453,54.4,3.2,0.850,0.987,1.042,1.037,0.971,0.906,1895.8,2793.8,3093.2,3093.2,99.8,3093.2,99.8,1134.3,959.4,1279.8,1060.9,1492.5,1360.0,1522.3,1518.8,1291.0,45.4,39.3,46.9,40.1,57.5,52.2,60.6,63.6,63.6,50.7,100.0,19.0,28.0,31.0,31.0,31.0,74,75,74,83,26,25,26,17,84,83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,64,0.000,0.000,0.000,0.000,0.000,17.606,14.125,0.317,0.909,1.355,19.000,40.000,0.889,0.0,15.2,22.9,0.0,0.0,0.0,0.0,348,0,0.0,0.0,0.0,0.0,0.0,45.0,37.4,49.2,40.9,53.3,48.6,53.7,53.6,0.9,3.9,1.9,0.0,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,19.7,21.9,41.7,1.349,0.940,57496,60579,11.677,13.514,35.2,0.0,60,9253,378,590.584,69.109,0,
10.2.2021,15:8:27.957,9122,13094,41.0,6618,5358,55.2,3.2,0.965,1.020,0.995,0.990,0.971,0.906,2593.7,2992.7,2793.2,2793.2,99.8,3092.4,99.8,923.3,953.4,1312.3,1135.4,1504.8,1289.4,1252.5,1142.6,1189.2,35.6,34.0,46.2,41.6,53.7,46.9,47.7,52.2,53.7,44.7,100.0,26.0,30.0,28.0,28.0,31.0,79,71,72,77,21,29,28,23,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,62,0.000,0.000,0.000,0.000,0.000,17.244,13.983,0.246,0.815,1.288,19.000,40.000,0.904,0.0,8.7,13.2,0.1,0.0,0.0,0.0,358,0,0.0,0.0,0.0,0.0,0.0,37.8,36.5,47.2,40.5,52.4,44.2,45.3,41.0,9.4,2.1,4.6,5.6,1197.1,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,27.2,32.1,59.3,0.650,0.733,57497,60581,11.599,13.514,35.2,0.0,60,9254,378,655.683,40.097,0,
10.2.2021,15:8:30.002,9183,13033,41.3,6663,5313,55.6,3.2,1.000,1.052,1.042,1.037,0.923,0.726,2793.8,3193.0,3093.2,3093.2,99.8,2793.8,99.8,1084.0,906.3,1222.4,1031.4,1490.6,1341.0,1348.3,1385.9,1226.2,46.2,33.3,46.9,38.6,47.7,52.2,53.7,48.4,53.7,45.9,100.0,28.0,32.0,31.0,31.0,28.0,74,72,74,81,26,28,26,19,81,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,64,0.790,0.000,0.000,0.000,0.000,17.465,14.099,0.297,0.836,1.320,19.000,40.000,0.902,399.1,36.7,20.3,0.0,0.0,0.0,0.0,357,0,0.0,0.0,0.0,0.0,0.0,43.1,34.7,46.1,38.7,52.0,46.7,48.4,48.8,3.0,7.9,0.1,0.6,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,29.4,49.6,79.1,1.059,1.669,57499,60584,11.652,13.514,35.2,0.0,60,9255,378,712.858,30.583,0,
10.2.2021,15:8:32.105,9323,12893,41.9,6763,5213,56.4,3.2,1.077,1.022,1.045,1.037,0.938,0.686,3291.9,2992.7,3092.4,3092.4,99.8,2892.9,99.8,1149.2,1007.9,1316.5,1155.5,1519.8,1313.0,1520.3,1533.4,1314.5,49.2,37.8,46.2,47.7,56.8,49.2,61.3,63.6,63.6,51.5,100.0,33.0,30.0,31.0,31.0,29.0,79,68,70,68,21,32,30,32,79,79,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,79,79,63,0.000,0.000,0.000,0.000,0.000,17.405,13.836,0.383,0.875,1.370,19.000,40.000,0.928,0.0,9.2,21.6,3.3,2.0,0.0,2.3,366,0,0.0,0.0,0.0,0.0,0.0,46.5,39.8,50.7,44.3,55.8,47.6,53.6,53.8,7.1,0.0,0.0,1.5,1064.1,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,41.2,58.4,99.6,0.690,1.560,57500,60587,11.527,13.514,35.2,0.0,60,9260,378,2433.492,90.148,0,
10.2.2021,15:8:34.180,9484,12732,42.6,6859,5117,57.2,3.2,0.917,0.985,1.007,1.002,0.923,0.726,2294.4,2793.2,2892.9,2892.9,99.8,2793.2,99.8,1667.5,1549.1,1750.8,1687.3,1897.6,1774.1,1902.8,1846.2,1759.4,63.9,56.7,66.4,63.4,69.4,69.4,75.3,67.9,75.3,66.6,100.0,23.0,28.0,29.0,29.0,28.0,78,80,77,82,22,20,23,18,84,82,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,81,81,66,0.000,0.000,0.000,0.000,0.000,19.555,15.957,0.345,0.844,1.490,19.000,40.000,0.910,0.0,20.3,20.6,4.2,2.4,0.0,1.8,362,0,0.0,0.0,0.0,0.0,0.0,64.8,59.2,65.7,63.2,69.4,65.1,68.9,66.7,0.7,0.0,0.0,0.5,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,15.0,24.7,39.7,1.008,0.886,57502,60589,11.553,13.514,35.2,0.0,60,9261,378,159.073,82.563,0,
10.2.2021,15:8:36.301,9493,12723,42.7,6867,5109,57.3,3.2,0.932,0.752,1.012,1.005,0.968,0.686,2394.7,1496.7,2893.6,2893.6,99.8,3093.2,99.8,730.8,614.7,854.6,774.8,1095.0,989.6,1204.7,1098.9,920.4,24.0,22.7,23.4,30.3,37.8,34.0,42.4,37.8,42.4,31.5,100.0,24.0,15.0,29.0,29.0,31.0,89,70,72,81,11,30,28,19,89,89,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,87,87,64,0.000,0.000,0.000,0.000,0.000,14.830,11.658,0.409,0.666,1.243,19.000,40.000,0.841,0.0,19.2,24.3,3.9,2.0,0.0,1.5,357,0,0.0,0.0,0.0,0.0,0.0,30.1,24.2,33.1,28.4,38.7,34.2,42.2,38.5,12.6,4.3,1.9,2.2,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,7.2,33.6,40.9,0.185,1.580,57503,60592,11.603,13.514,35.2,0.0,60,9261,378,49.453,11.535,0,
10.2.2021,15:8:38.343,9495,12721,42.7,6865,5111,57.3,3.2,0.902,0.987,1.040,0.990,0.893,0.726,2195.2,2793.8,3093.2,2793.8,99.8,2594.3,99.8,867.4,687.2,1059.9,858.1,1203.9,1246.5,1190.9,1142.3,1032.0,34.5,22.7,33.8,36.0,44.8,45.5,41.9,42.6,45.5,37.7,100.0,22.0,28.0,31.0,28.0,26.0,77,74,74,79,23,26,26,21,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,65,0.000,0.000,0.000,0.000,0.000,15.471,11.997,0.657,0.635,1.300,19.000,40.000,0.856,0.0,12.6,34.1,4.5,2.1,0.0,1.9,382,0,0.0,0.0,0.0,0.0,0.0,35.8,27.3,40.1,32.6,43.0,43.5,42.2,40.6,9.2,3.2,2.6,6.8,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,47,99.0,No,No,2336,1520,15.5,47.2,62.7,0.084,1.961,57503,60596,11.568,13.514,35.2,0.0,60,9261,378,204.613,13.498,0,
10.2.2021,15:8:40.396,9485,12731,42.6,6866,5110,57.3,3.2,0.890,1.005,1.012,0.915,0.831,0.906,2095.4,2893.6,2893.6,2294.9,99.8,2195.2,99.8,663.5,575.7,782.1,657.8,1096.9,1012.8,873.8,910.0,821.6,24.4,22.1,29.0,25.1,35.1,35.1,33.5,33.5,35.1,29.7,100.0,21.0,29.0,29.0,23.0,22.0,73,76,72,66,27,24,28,34,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,65,0.000,0.000,0.000,0.000,0.000,14.132,10.961,0.375,0.679,1.225,18.750,40.000,0.881,0.0,10.2,21.8,4.4,2.0,0.0,2.1,374,0,0.0,0.0,0.0,0.0,0.0,27.3,21.9,30.3,25.2,37.6,33.9,31.5,32.2,31.7,22.1,4.0,8.9,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,47,99.0,No,No,2336,1520,4.0,36.1,40.0,0.226,1.311,57503,60599,11.660,13.525,35.2,0.0,60,9262,378,413.134,11.329,0,
10.2.2021,15:8:42.426,9470,12746,42.6,6856,5120,57.2,3.2,0.952,1.020,0.982,1.037,0.848,0.686,2494.5,2993.4,2694.1,3093.2,99.8,2294.9,99.8,714.3,475.7,999.8,700.7,1057.7,931.6,1139.7,1038.2,882.2,29.7,18.3,32.8,26.7,42.7,32.0,41.9,34.3,42.7,32.3,100.0,25.0,30.0,27.0,31.0,23.0,70,76,68,70,30,24,32,30,79,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,63,0.808,0.000,0.000,0.000,0.000,13.955,10.738,0.611,0.624,1.224,18.750,40.000,0.733,498.9,17.7,34.4,4.4,2.8,0.0,1.9,376,0,0.0,0.0,0.0,0.0,0.0,30.0,19.4,37.3,26.3,38.2,32.8,39.9,35.9,33.2,12.4,9.9,10.0,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,0.6,1.8,2.3,0.098,1.441,57503,60601,11.655,13.525,35.2,0.0,60,9262,378,0.477,1.037,0,
10.2.2021,15:8:44.476,9441,12775,42.4,6850,5126,57.1,3.2,0.870,1.007,1.012,1.007,0.971,0.726,1995.6,2893.6,2893.6,2893.6,99.8,3093.2,99.8,598.0,633.8,798.6,568.8,931.6,896.6,1046.8,959.3,804.2,23.0,23.8,23.8,23.0,36.1,36.1,36.9,32.3,36.9,29.4,100.0,20.0,29.0,29.0,29.0,31.0,76,67,71,72,24,33,29,28,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,63,0.000,0.000,0.000,0.000,0.000,13.559,10.562,0.437,0.632,1.183,18.750,40.000,0.729,0.0,23.6,27.5,4.9,2.8,0.0,1.6,364,0,0.0,0.0,0.0,0.0,0.0,24.0,23.2,30.4,21.8,33.2,31.0,36.1,32.3,41.3,26.4,12.8,13.0,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,1.1,3.4,4.5,1.093,4.338,57506,60610,11.818,13.525,35.2,0.0,60,9262,378,3.544,2.942,0,
10.2.2021,15:8:46.525,9429,12787,42.4,6838,5138,57.0,3.2,1.063,0.975,1.072,0.945,0.971,0.686,3193.0,2694.1,3292.7,2494.5,99.8,3093.2,99.8,558.3,670.5,875.0,682.2,896.5,769.0,714.0,638.9,725.6,18.3,21.3,29.7,22.9,31.2,29.7,27.4,20.6,31.2,25.1,100.0,32.0,27.0,33.0,25.0,31.0,73,66,80,65,27,34,20,35,80,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,66,0.000,0.000,0.000,0.000,0.000,13.077,10.106,0.346,0.682,1.179,18.750,40.000,0.753,0.0,18.3,22.5,4.8,1.9,0.0,1.8,359,0,0.0,0.0,0.0,0.0,0.0,21.9,23.5,31.2,24.0,31.4,26.9,26.3,23.4,40.2,15.5,18.3,25.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,46,99.0,No,No,2336,1520,1.0,0.5,1.5,0.065,0.486,57506,60611,11.830,13.537,35.2,0.0,60,9262,378,4.221,12.139,0,
10.2.2021,15:8:48.562,9430,12786,42.4,6842,5134,57.1,3.2,0.922,1.052,0.810,1.070,0.971,0.686,2294.9,3193.0,1696.3,3292.7,99.8,3093.2,99.8,752.1,629.6,860.4,815.6,519.0,564.1,627.9,616.8,673.2,26.7,22.1,25.9,29.0,17.5,22.1,22.9,19.8,29.0,23.3,100.0,23.0,32.0,17.0,33.0,31.0,66,70,64,80,34,30,36,20,81,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,61,0.000,0.000,0.000,0.000,0.000,11.997,9.689,0.168,0.528,1.007,18.750,40.000,0.599,0.0,4.7,11.3,2.6,1.3,0.0,0.0,348,0,0.0,0.0,0.0,0.0,0.0,26.3,21.4,28.5,26.9,19.4,20.4,22.4,21.8,28.6,21.8,50.2,40.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1836,1543,45,99.0,No,No,2336,1520,1.0,0.7,1.6,0.002,0.895,57506,60612,11.670,13.537,35.2,0.0,60,9262,378,1.574,4.295,0,
