Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core 0 Clock (perf #1) [MHz]","Core 1 Clock (perf #1) [MHz]","Core 2 Clock (perf #1) [MHz]","Core 3 Clock (perf #1) [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","PCIe Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","iGPU VID [V]","IA Voltage Offset [V]","GT (Slice) Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Package C7 Residency [%]","Package C8 Residency [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
10.2.2021,14:17:31.487,12426,9790,55.9,8454,3522,70.5,7.4,0.720,0.715,0.722,0.715,0.676,0.701,1097.6,1097.6,1097.6,1097.6,99.8,997.8,99.8,586.0,488.2,199.5,152.9,170.9,124.3,185.3,150.0,257.1,37.8,35.6,9.8,4.5,11.3,3.7,8.3,7.5,37.8,14.8,100.0,11.0,11.0,11.0,11.0,10.0,45,42,41,41,55,58,59,59,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,44,0.838,0.000,0.000,0.000,0.000,4.779,2.034,0.578,0.474,1.123,19.000,40.000,0.552,498.9,23.3,40.1,0.0,0.0,0.0,0.0,468,0,11.9,0.9,1.2,0.9,2.9,46.5,39.6,16.3,12.7,14.2,10.4,15.0,12.7,35.1,71.6,76.1,72.7,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,0.7,1.4,2.1,0.135,0.161,53629,46269,10.466,13.848,36.0,0.0,60,6618,289,6.108,1.168,0,
10.2.2021,14:17:33.528,12419,9797,55.9,8451,3525,70.5,7.4,0.867,0.885,0.892,0.887,0.786,0.741,1895.8,1995.6,1995.6,1995.6,99.8,1796.0,99.8,636.2,572.2,344.1,236.8,243.9,172.6,200.2,176.2,322.8,45.0,40.4,19.0,12.9,19.0,14.5,14.5,13.7,45.0,22.4,100.0,19.0,20.0,20.0,20.0,18.0,48,44,44,42,52,56,56,58,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,44,0.000,0.000,0.000,0.000,0.000,5.136,2.487,0.526,0.466,1.122,19.000,40.000,0.520,0.0,30.7,38.2,0.0,0.0,0.0,0.0,496,0,8.1,0.7,1.1,0.8,4.2,49.5,44.5,24.0,17.1,19.9,13.7,16.4,14.0,31.1,63.7,69.1,71.3,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,0.7,0.7,1.5,0.123,0.152,53629,46269,10.451,13.825,36.0,0.0,60,6618,289,0.977,0.675,0,
10.2.2021,14:17:35.580,12303,9913,55.3,8339,3637,69.6,7.4,0.720,0.710,0.735,0.715,0.661,0.703,1097.6,1097.6,1197.4,1097.6,99.8,898.0,99.8,514.2,436.1,501.0,400.5,221.0,156.6,200.0,195.6,328.1,20.6,18.3,34.3,27.4,12.9,6.1,10.6,11.4,34.3,17.7,100.0,11.0,11.0,12.0,11.0,9.0,44,47,42,41,56,53,58,59,46,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,42,0.000,0.000,0.000,0.000,0.000,5.291,2.549,0.584,0.478,1.143,19.000,40.000,0.519,0.0,29.4,42.5,0.0,0.0,0.0,0.0,496,0,8.3,0.6,0.4,0.9,3.7,32.7,27.9,37.7,30.0,17.4,12.3,15.4,14.9,51.4,45.5,72.2,71.6,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,39,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,0.5,0.8,1.4,0.063,0.154,53629,46269,10.416,13.814,35.9,0.0,59,6618,289,4.461,1.428,0,
10.2.2021,14:17:37.646,12304,9912,55.3,8338,3638,69.6,7.4,0.847,0.777,0.720,0.715,0.813,0.743,1796.0,1496.7,1097.6,1097.6,99.8,1995.6,99.8,299.1,209.6,646.3,533.9,283.4,178.8,187.0,159.3,312.2,17.4,15.1,43.1,33.3,28.0,11.3,16.6,10.6,43.1,21.9,100.0,18.0,15.0,11.0,11.0,20.0,48,44,44,42,52,56,56,58,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,42,0.000,0.000,0.000,0.000,0.000,5.075,2.362,0.584,0.441,1.134,19.000,40.000,0.537,0.0,32.9,42.3,0.0,0.0,0.0,0.0,498,0,9.2,0.9,1.2,0.9,3.2,23.9,16.9,47.4,39.6,22.8,14.3,15.0,12.6,63.0,34.1,65.5,72.7,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.8,0.5,1.3,0.073,0.016,53630,46269,10.396,13.802,35.9,0.0,60,6618,289,0.649,0.359,0,
10.2.2021,14:17:39.695,12298,9918,55.3,8334,3642,69.5,7.4,0.717,0.735,0.720,0.740,0.663,0.743,1097.6,1297.1,1097.6,1297.1,99.8,898.0,99.8,638.0,537.5,359.3,272.4,203.8,166.7,191.6,236.2,325.7,39.3,42.4,25.0,18.1,11.3,12.1,12.1,15.9,42.4,22.0,100.0,11.0,13.0,11.0,13.0,9.0,47,44,43,41,53,56,57,59,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.000,0.000,0.000,0.000,0.000,5.116,2.391,0.616,0.433,1.160,19.000,40.000,0.497,0.0,28.7,43.1,0.0,0.0,0.0,0.0,499,0,6.5,0.5,1.3,0.7,2.1,49.6,42.3,29.2,21.9,16.8,13.6,15.6,19.2,30.4,56.6,72.2,69.2,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,1.0,0.3,1.3,0.005,0.017,53630,46269,10.377,13.791,35.9,0.0,61,6618,289,1.808,0.175,0,
10.2.2021,14:17:41.738,12301,9915,55.3,8334,3642,69.5,7.4,0.807,0.800,0.730,0.725,0.728,0.741,1596.5,1596.5,1197.4,1197.4,99.8,1396.9,99.8,707.9,658.0,222.1,194.0,192.5,169.3,198.2,241.0,322.9,45.8,41.2,13.7,14.5,10.6,13.7,15.2,14.5,45.8,21.1,100.0,16.0,16.0,12.0,12.0,14.0,47,44,44,42,53,56,56,58,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.000,0.000,0.000,0.000,0.000,5.395,2.593,0.593,0.511,1.150,19.000,40.000,0.530,0.0,33.3,42.6,0.0,0.0,0.0,0.0,502,0,7.0,0.6,0.7,0.5,3.1,50.0,45.2,17.1,15.2,15.4,13.3,15.2,16.4,29.0,70.7,73.4,70.3,1197.4,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,1.6,0.5,2.0,0.120,0.009,53630,46269,10.372,13.779,35.8,0.0,50,6618,289,0.502,0.150,0,
10.2.2021,14:17:43.806,12304,9912,55.3,8336,3640,69.6,7.4,0.720,0.712,0.722,0.717,0.663,0.703,1097.3,1097.3,1097.3,1097.3,99.8,897.8,99.8,624.0,567.3,381.6,258.3,186.3,150.8,167.6,170.0,313.2,40.4,39.6,22.9,14.5,12.9,12.2,14.5,9.9,40.4,20.9,100.0,11.0,11.0,11.0,11.0,9.0,44,44,41,41,56,56,59,59,44,44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,42,0.000,0.000,0.000,0.000,0.000,5.241,2.560,0.575,0.450,1.107,19.000,40.000,0.533,0.0,23.2,41.3,0.0,0.0,0.0,0.0,491,0,8.4,0.9,0.1,0.6,5.1,45.8,41.2,27.0,17.2,15.2,12.2,13.3,13.4,35.4,58.5,74.1,73.2,1330.1,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.5,1.0,1.5,0.067,0.051,53630,46269,10.371,13.756,35.8,0.0,46,6618,289,0.479,0.263,0,
10.2.2021,14:17:45.873,12290,9926,55.3,8332,3644,69.5,7.4,0.730,0.777,0.785,0.845,0.701,0.701,1197.4,1496.7,1496.7,1796.0,99.8,1197.4,99.8,501.4,468.2,245.3,177.0,162.4,132.5,141.4,140.9,246.1,38.6,36.3,18.9,12.1,10.6,9.0,12.1,7.5,38.6,18.1,100.0,12.0,15.0,15.0,18.0,12.0,47,46,46,41,53,54,54,59,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,43,0.000,0.000,0.000,0.000,0.000,4.365,1.823,0.438,0.442,1.085,19.000,40.000,0.562,0.0,23.7,31.8,0.0,0.0,0.0,0.0,491,0,14.1,1.4,0.7,1.1,4.5,43.3,39.9,20.6,15.2,14.3,11.6,12.5,12.3,37.4,66.9,76.1,76.9,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,1.6,1.1,2.7,0.073,0.191,53630,46270,10.446,13.745,35.8,0.0,60,6618,289,1.295,0.475,0,
10.2.2021,14:17:47.923,12304,9912,55.3,8341,3635,69.6,7.4,0.720,0.712,0.722,0.715,0.663,0.703,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,496.2,450.8,216.9,167.6,163.4,193.4,142.0,141.3,246.5,34.8,31.8,14.3,9.8,11.3,12.1,6.8,7.5,34.8,16.0,100.0,11.0,11.0,11.0,11.0,9.0,45,43,41,41,55,57,59,59,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,43,0.000,0.000,0.000,0.000,0.000,4.294,1.854,0.416,0.417,1.061,19.000,40.000,0.530,0.0,22.7,29.9,0.0,0.0,0.0,0.0,491,0,15.1,0.8,1.8,1.0,3.6,43.4,39.3,18.4,14.2,14.0,15.6,12.2,12.0,37.8,70.4,72.2,76.5,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,1.0,0.0,1.0,0.083,0.024,53630,46270,10.426,13.733,35.7,0.0,60,6618,289,0.959,0.791,0,
10.2.2021,14:17:49.985,12302,9914,55.3,8341,3635,69.6,7.4,0.720,0.712,0.720,0.715,0.663,0.703,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,552.3,486.6,217.7,158.8,151.1,109.6,188.0,134.2,249.8,34.8,36.3,13.6,9.8,12.8,7.5,12.1,7.5,36.3,16.8,100.0,11.0,11.0,11.0,11.0,9.0,46,43,42,41,54,57,58,59,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,45,44,0.838,0.000,0.000,0.000,0.000,4.406,1.937,0.447,0.381,1.081,19.000,40.000,0.544,498.9,23.0,32.2,0.0,0.0,0.0,0.0,491,0,11.4,0.9,0.7,1.0,3.7,46.1,40.4,18.7,13.6,13.2,9.5,15.7,11.5,35.6,69.2,77.4,73.3,1064.3,10.67,15,15,15,35,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.5,0.9,1.4,0.071,0.075,53630,46270,10.414,13.710,35.7,0.0,60,6618,289,0.088,0.237,0,
10.2.2021,14:17:52.059,12291,9925,55.3,8335,3641,69.5,7.4,0.720,0.715,0.722,0.717,0.666,0.703,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,529.8,467.3,215.4,147.7,155.3,131.6,128.5,130.0,238.2,37.1,32.5,17.4,9.0,12.1,7.5,8.3,8.3,37.1,16.5,100.0,11.0,11.0,11.0,11.0,9.0,44,42,41,41,56,58,59,59,44,44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,42,0.838,0.000,0.000,0.000,0.000,4.232,1.879,0.404,0.391,1.041,19.000,40.000,0.503,498.9,22.7,31.1,0.0,0.0,0.0,0.0,491,0,11.7,1.3,0.6,1.2,6.3,44.6,39.0,18.6,12.8,13.4,10.9,11.2,11.6,37.0,70.2,76.0,77.5,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,0.5,0.2,0.7,0.013,0.002,53630,46270,10.486,13.698,35.6,0.0,60,6618,289,0.745,0.522,0,
10.2.2021,14:17:54.130,12301,9915,55.3,8337,3639,69.6,7.4,0.847,0.865,0.705,0.715,0.843,0.916,1796.0,1895.8,997.8,1097.6,99.8,2195.2,99.8,494.3,433.5,241.4,161.4,242.1,149.1,167.6,153.1,255.3,33.8,28.5,12.7,6.0,18.0,8.2,9.7,11.2,33.8,16.0,100.0,18.0,19.0,10.0,11.0,22.0,48,44,45,41,52,56,55,59,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,42,0.805,0.000,0.000,0.000,0.000,4.459,1.997,0.449,0.421,1.058,19.000,40.000,0.519,349.2,23.3,32.2,0.0,0.0,0.0,0.0,491,0,9.9,0.9,1.3,1.5,3.3,40.6,35.4,20.2,13.5,19.5,12.3,14.3,12.8,40.3,69.4,70.4,74.7,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,0.4,0.5,0.9,0.159,0.019,53631,46270,10.509,13.687,35.6,0.0,59,6618,289,3.612,2.003,0,
10.2.2021,14:17:56.178,12359,9857,55.6,8405,3571,70.1,7.4,0.902,0.860,0.665,0.700,0.771,0.741,2095.4,1895.8,598.7,997.8,99.8,1696.3,99.8,717.1,681.9,618.0,556.5,546.2,244.2,269.3,265.7,487.4,38.6,34.0,37.1,33.3,28.7,12.8,17.4,17.4,38.6,27.4,100.0,21.0,19.0,6.0,10.0,17.0,51,47,46,46,49,53,54,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,43,0.000,0.000,0.000,0.000,0.000,6.888,4.216,0.124,0.571,1.207,19.000,40.000,0.766,0.0,11.1,10.2,0.0,0.0,0.0,0.0,372,0,1.3,0.1,0.0,0.0,0.4,44.1,39.6,40.0,35.4,33.8,16.1,18.1,18.7,33.9,37.7,54.1,66.2,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,34,99.0,No,No,2322,1519,20.6,1.7,22.3,8.862,0.563,53648,46271,10.394,13.675,35.6,0.0,8,6618,289,0.567,0.272,0,
10.2.2021,14:17:58.248,12353,9863,55.6,8399,3577,70.1,7.4,0.727,0.722,0.727,0.725,0.673,0.743,1197.1,1197.1,1197.1,1197.1,99.8,997.6,99.8,659.4,543.8,422.3,325.2,301.1,377.7,298.1,249.4,397.1,38.6,33.3,28.0,20.4,20.4,25.0,15.1,11.3,38.6,24.0,100.0,12.0,12.0,12.0,12.0,10.0,49,46,46,43,51,54,54,57,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,44,0.000,0.000,0.000,0.000,0.000,6.151,2.940,0.718,0.596,1.249,19.000,40.000,0.628,0.0,36.2,49.2,0.0,0.0,0.0,0.0,425,0,5.0,0.4,0.2,0.3,1.1,49.7,41.0,33.5,25.4,23.7,26.6,23.8,19.8,30.7,50.7,55.9,61.9,1197.1,12.00,17,17,17,39,420,2,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,1.9,0.8,2.7,0.254,0.118,53649,46271,10.372,13.664,35.5,0.0,61,6618,289,3.301,0.748,0,
10.2.2021,14:18:0.306,12355,9861,55.6,8402,3574,70.1,7.4,0.740,0.735,0.740,0.715,0.688,0.913,1297.1,1297.1,1297.1,1097.6,99.8,1097.6,99.8,609.2,528.7,414.6,344.5,292.2,251.7,272.1,243.0,369.5,45.8,49.6,31.2,27.4,23.6,20.6,19.8,22.1,49.6,30.0,100.0,13.0,13.0,13.0,11.0,11.0,48,46,45,43,52,54,55,57,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,42,0.838,0.000,0.000,0.000,0.000,5.547,2.542,0.749,0.509,1.216,19.000,40.000,0.511,498.9,34.9,50.5,0.0,0.0,0.0,0.0,425,0,5.9,0.5,0.7,0.4,1.8,51.5,44.6,35.8,29.8,25.1,21.6,23.3,20.8,28.6,45.9,60.9,61.4,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,0.2,0.7,0.9,0.003,0.083,53649,46272,10.416,13.641,35.5,0.0,60,6618,289,0.838,0.026,0,
10.2.2021,14:18:2.374,12280,9936,55.2,8328,3648,69.5,7.4,0.730,0.722,0.730,0.842,0.728,0.741,1197.4,1197.4,1197.4,1796.0,99.8,1396.9,99.8,606.5,499.8,375.7,317.6,283.0,221.1,236.2,289.7,353.7,37.8,34.8,25.7,22.7,17.4,11.3,15.1,21.2,37.8,23.3,100.0,12.0,12.0,12.0,18.0,14.0,47,47,44,47,53,53,56,53,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,43,0.000,0.000,0.000,0.000,0.000,5.601,2.474,0.754,0.586,1.217,19.000,40.000,0.545,0.0,35.2,49.7,0.0,0.0,0.0,0.0,425,0,5.1,0.5,0.8,0.4,1.3,50.6,41.9,31.5,26.4,24.3,18.9,20.2,24.5,30.7,51.7,63.1,61.3,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,33,99.0,No,No,2322,1519,1.8,1.1,2.9,0.081,0.081,53649,46272,10.392,13.629,35.5,0.0,60,6618,289,1.624,0.395,0,
10.2.2021,14:18:4.420,12267,9949,55.2,8318,3658,69.4,7.4,0.730,0.722,0.732,0.725,0.673,0.701,1197.4,1197.4,1197.4,1197.4,99.8,997.8,99.8,600.1,516.1,430.6,321.4,307.9,286.2,252.9,236.8,369.0,39.3,37.8,32.5,25.0,28.0,20.4,18.1,18.1,39.3,27.4,100.0,12.0,12.0,12.0,12.0,10.0,46,46,43,42,54,54,57,58,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.838,0.000,0.000,0.000,0.000,5.682,2.564,0.749,0.578,1.220,19.000,40.000,0.551,498.9,34.5,49.4,0.0,0.0,0.0,0.0,426,0,4.9,0.7,0.2,0.4,1.8,50.4,43.0,37.2,27.8,26.5,24.4,21.9,20.3,30.2,45.9,56.2,63.8,1064.3,10.67,15,15,15,35,374,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,0.7,0.9,1.6,0.021,0.037,53649,46272,10.405,13.617,35.4,0.0,60,6618,289,2.948,1.739,0,
10.2.2021,14:18:6.472,12267,9949,55.2,8315,3661,69.4,7.4,0.717,0.712,0.720,0.715,0.661,0.703,1097.6,1097.6,1097.6,1097.6,99.8,898.0,99.8,664.8,572.3,422.7,341.8,302.5,315.6,330.3,254.4,400.5,51.1,43.5,24.4,29.0,21.3,24.4,20.6,19.0,51.1,29.2,100.0,11.0,11.0,11.0,11.0,9.0,47,44,44,42,53,56,56,58,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,43,0.000,0.000,0.000,0.000,0.000,6.064,2.821,0.760,0.586,1.267,19.000,40.000,0.610,0.0,35.2,50.8,0.0,0.0,0.0,0.0,426,0,4.5,0.2,0.2,0.4,0.4,53.0,45.2,34.6,28.1,25.2,26.1,27.1,20.7,27.1,47.6,56.3,58.3,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,32,99.0,No,No,2322,1519,1.5,2.5,4.0,0.297,0.286,53649,46272,10.358,13.606,35.4,0.0,60,6618,289,5.560,1.370,0,
10.2.2021,14:18:8.542,12268,9948,55.2,8317,3659,69.4,7.4,0.740,0.712,0.742,0.737,0.688,0.916,1297.1,1097.6,1297.1,1297.1,99.8,1097.6,99.8,617.5,530.4,359.8,294.5,296.9,265.9,318.8,250.8,366.8,43.9,39.3,23.4,19.6,21.9,18.9,21.2,13.6,43.9,25.2,100.0,13.0,11.0,13.0,13.0,11.0,47,44,44,42,53,56,56,58,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,43,0.000,0.000,0.000,0.000,0.000,5.801,2.633,0.787,0.600,1.224,19.000,40.000,0.533,0.0,36.0,50.1,0.0,0.0,0.0,0.0,426,0,5.4,0.2,0.5,0.5,1.0,49.9,43.0,30.2,24.8,25.3,22.4,25.9,20.4,30.7,53.3,58.2,58.8,1330.4,13.33,19,19,19,43,467,1,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,35,100.0,No,No,1830,1537,31,99.0,No,No,2322,1519,1.0,0.5,1.5,0.083,0.024,53650,46272,10.376,13.583,35.3,0.0,61,6618,289,1.739,0.686,0,
